scenario,region_gea,year,fuel,value
NPi_V4,PAS,2075,coal,94.6
NPi_V4,PAS,2075,district_heat,0.037572682
NPi_V4,PAS,2075,electricity,126.4096415
NPi_V4,PAS,2075,gas,56.1
NPi_V4,PAS,2075,oil,73.3
NPi_V4,PAS,2080,biomass_solid,109.6
NPi_V4,PAS,2080,coal,94.6
NPi_V4,PAS,2080,district_heat,0
NPi_V4,PAS,2080,electricity,131.9002499
NPi_V4,PAS,2080,gas,56.1
NPi_V4,PAS,2080,oil,73.3
NPi_V4,PAS,2085,biomass_solid,109.6
NPi_V4,PAS,2085,coal,94.6
NPi_V4,PAS,2085,district_heat,0
NPi_V4,PAS,2085,electricity,136.7893922
NPi_V4,PAS,2085,gas,56.1
NPi_V4,PAS,2085,oil,73.3
NPi_V4,PAS,2090,biomass_solid,109.6
NPi_V4,PAS,2090,coal,94.6
NPi_V4,PAS,2090,district_heat,0
NPi_V4,PAS,2090,electricity,141.1955339
NPi_V4,PAS,2090,gas,56.1
NPi_V4,PAS,2090,oil,73.3
NPi_V4,PAS,2095,biomass_solid,109.6
NPi_V4,PAS,2095,coal,94.6
NPi_V4,PAS,2095,district_heat,0
NPi_V4,PAS,2095,electricity,137.6713056
NPi_V4,PAS,2095,gas,56.1
NPi_V4,PAS,2095,oil,73.3
NPi_V4,PAS,2100,biomass_solid,109.6
NPi_V4,PAS,2100,coal,94.6
NPi_V4,PAS,2100,district_heat,0
NPi_V4,PAS,2100,electricity,134.4442888
NPi_V4,PAS,2100,gas,56.1
NPi_V4,PAS,2100,oil,73.3
NPi_V4,SAS,2010,biomass_solid,109.6
NPi_V4,SAS,2010,coal,94.6
NPi_V4,SAS,2010,district_heat,0
NPi_V4,SAS,2010,electricity,257.7567979
NPi_V4,SAS,2010,gas,56.1
NPi_V4,SAS,2010,oil,73.3
NPi_V4,SAS,2015,biomass_solid,109.6
NPi_V4,SAS,2015,coal,94.6
NPi_V4,SAS,2015,district_heat,20.14688977
NPi_V4,SAS,2015,electricity,228.1982541
NPi_V4,SAS,2015,gas,56.1
NPi_V4,SAS,2015,oil,73.3
NPi_V4,SAS,2020,biomass_solid,109.6
NPi_V4,SAS,2020,coal,94.6
NPi_V4,SAS,2020,district_heat,20.14688977
NPi_V4,SAS,2020,electricity,212.2718685
NPi_V4,SAS,2020,gas,56.1
NPi_V4,SAS,2020,oil,73.3
NPi_V4,SAS,2025,biomass_solid,109.6
NPi_V4,SAS,2025,coal,94.6
NPi_V4,SAS,2025,district_heat,9.619599037
NPi_V4,SAS,2025,electricity,201.9593034
NPi_V4,SAS,2025,gas,56.1
NPi_V4,SAS,2025,oil,73.3
NPi_V4,SAS,2030,biomass_solid,109.6
NPi_V4,SAS,2030,coal,94.6
NPi_V4,SAS,2030,district_heat,8.240096742
NPi_V4,SAS,2030,electricity,195.9253451
NPi_V4,SAS,2030,gas,56.1
NPi_V4,SAS,2030,oil,73.3
NPi_V4,SAS,2035,biomass_solid,109.6
NPi_V4,SAS,2035,coal,94.6
NPi_V4,SAS,2035,district_heat,7.716403592
NPi_V4,SAS,2035,electricity,188.5874915
NPi_V4,SAS,2035,gas,56.1
NPi_V4,SAS,2035,oil,73.3
NPi_V4,SAS,2040,biomass_solid,109.6
NPi_V4,SAS,2040,coal,94.6
NPi_V4,SAS,2040,district_heat,7.480185041
NPi_V4,SAS,2040,electricity,183.7387181
NPi_V4,SAS,2040,gas,56.1
NPi_V4,SAS,2040,oil,73.3
NPi_V4,SAS,2045,biomass_solid,109.6
NPi_V4,SAS,2045,coal,94.6
NPi_V4,SAS,2045,district_heat,8.362961142
NPi_V4,SAS,2045,electricity,175.6914756
NPi_V4,SAS,2045,gas,56.1
NPi_V4,SAS,2045,oil,73.3
NPi_V4,SAS,2050,biomass_solid,109.6
NPi_V4,SAS,2050,coal,94.6
NPi_V4,SAS,2050,district_heat,8.88846453
NPi_V4,SAS,2050,electricity,169.6882817
NPi_V4,SAS,2050,gas,56.1
NPi_V4,SAS,2050,oil,73.3
NPi_V4,SAS,2055,biomass_solid,109.6
NPi_V4,SAS,2055,coal,94.6
NPi_V4,SAS,2055,district_heat,9.03551095
NPi_V4,SAS,2055,electricity,158.033848
NPi_V4,SAS,2055,gas,56.1
NPi_V4,SAS,2055,oil,73.3
NPi_V4,SAS,2060,biomass_solid,109.6
NPi_V4,SAS,2060,coal,94.6
NPi_V4,SAS,2060,district_heat,9.148449343
NPi_V4,SAS,2060,electricity,149.5673827
NPi_V4,SAS,2060,gas,56.1
NPi_V4,SAS,2060,oil,73.3
NPi_V4,SAS,2065,biomass_solid,109.6
NPi_V4,SAS,2065,coal,94.6
NPi_V4,SAS,2065,district_heat,9.14719747
NPi_V4,SAS,2065,electricity,137.1495177
NPi_V4,SAS,2065,gas,56.1
NPi_V4,SAS,2065,oil,73.3
NPi_V4,SAS,2070,biomass_solid,109.6
NPi_V4,SAS,2070,coal,94.6
NPi_V4,SAS,2070,district_heat,9.146001387
NPi_V4,SAS,2070,electricity,127.6061401
NPi_V4,SAS,2070,gas,56.1
NPi_V4,SAS,2070,oil,73.3
NPi_V4,SAS,2075,biomass_solid,109.6
NPi_V4,SAS,2075,coal,94.6
NPi_V4,SAS,2075,district_heat,8.948391907
NPi_V4,SAS,2075,electricity,116.3845908
NPi_V4,SAS,2075,gas,56.1
NPi_V4,SAS,2075,oil,73.3
NPi_V4,SAS,2080,biomass_solid,109.6
NPi_V4,SAS,2080,coal,94.6
NPi_V4,SAS,2080,district_heat,8.759509902
NPi_V4,SAS,2080,electricity,106.9287468
NPi_V4,SAS,2080,gas,56.1
NPi_V4,SAS,2080,oil,73.3
NPi_V4,SAS,2085,biomass_solid,109.6
NPi_V4,SAS,2085,coal,94.6
NPi_V4,SAS,2085,district_heat,8.794200079
NPi_V4,SAS,2085,electricity,96.14808603
NPi_V4,SAS,2085,gas,56.1
NPi_V4,SAS,2085,oil,73.3
NPi_V4,SAS,2090,biomass_solid,109.6
NPi_V4,SAS,2090,coal,94.6
NPi_V4,SAS,2090,district_heat,8.828034799
NPi_V4,SAS,2090,electricity,87.23413631
NPi_V4,SAS,2090,gas,56.1
NPi_V4,SAS,2090,oil,73.3
NPi_V4,SAS,2095,biomass_solid,109.6
NPi_V4,SAS,2095,coal,94.6
NPi_V4,SAS,2095,district_heat,8.977706302
NPi_V4,SAS,2095,electricity,77.69405377
NPi_V4,SAS,2095,gas,56.1
NPi_V4,SAS,2095,oil,73.3
NPi_V4,SAS,2100,biomass_solid,109.6
NPi_V4,SAS,2100,coal,94.6
NPi_V4,SAS,2100,district_heat,9.123686997
NPi_V4,SAS,2100,electricity,69.53411775
NPi_V4,SAS,2100,gas,56.1
NPi_V4,SAS,2100,oil,73.3
NPi_V4,WEU,2010,biomass_solid,109.6
NPi_V4,WEU,2010,coal,94.6
NPi_V4,WEU,2010,district_heat,20.20593091
NPi_V4,WEU,2010,electricity,93.39307921
NPi_V4,WEU,2010,gas,56.1
NPi_V4,WEU,2010,oil,73.3
NPi_V4,WEU,2015,biomass_solid,109.6
NPi_V4,WEU,2015,coal,94.6
NPi_V4,WEU,2015,district_heat,19.16762264
NPi_V4,WEU,2015,electricity,70.58268091
NPi_V4,WEU,2015,gas,56.1
NPi_V4,WEU,2015,oil,73.3
NPi_V4,WEU,2020,biomass_solid,109.6
NPi_V4,WEU,2020,coal,94.6
NPi_V4,WEU,2020,district_heat,18.01953666
NPi_V4,WEU,2020,electricity,53.03087422
NPi_V4,WEU,2020,gas,56.1
NPi_V4,WEU,2020,oil,73.3
NPi_V4,WEU,2025,biomass_solid,109.6
NPi_V4,WEU,2025,coal,94.6
NPi_V4,WEU,2025,district_heat,19.88466637
NPi_V4,WEU,2025,electricity,52.2399212
NPi_V4,WEU,2025,gas,56.1
NPi_V4,WEU,2025,oil,73.3
NPi_V4,WEU,2030,biomass_solid,109.6
NPi_V4,WEU,2030,coal,94.6
NPi_V4,WEU,2030,district_heat,21.94699125
NPi_V4,WEU,2030,electricity,51.4829513
NPi_V4,WEU,2030,gas,56.1
NPi_V4,WEU,2030,oil,73.3
NPi_V4,WEU,2035,biomass_solid,109.6
NPi_V4,WEU,2035,coal,94.6
NPi_V4,WEU,2035,district_heat,19.61218955
NPi_V4,WEU,2035,electricity,49.05352421
NPi_V4,WEU,2035,gas,56.1
NPi_V4,WEU,2035,oil,73.3
NPi_V4,WEU,2040,biomass_solid,109.6
NPi_V4,WEU,2040,coal,94.6
NPi_V4,WEU,2040,district_heat,17.03053544
NPi_V4,WEU,2040,electricity,46.72310276
NPi_V4,WEU,2040,gas,56.1
NPi_V4,WEU,2040,oil,73.3
NPi_V4,WEU,2045,biomass_solid,109.6
NPi_V4,WEU,2045,coal,94.6
NPi_V4,WEU,2045,district_heat,15.83603227
NPi_V4,WEU,2045,electricity,61.38751603
NPi_V4,WEU,2045,gas,56.1
NPi_V4,WEU,2045,oil,73.3
NPi_V4,WEU,2050,biomass_solid,109.6
NPi_V4,WEU,2050,coal,94.6
NPi_V4,WEU,2050,district_heat,14.51523743
NPi_V4,WEU,2050,electricity,75.18410199
NPi_V4,WEU,2050,gas,56.1
NPi_V4,WEU,2050,oil,73.3
NPi_V4,WEU,2055,biomass_solid,109.6
NPi_V4,WEU,2055,coal,94.6
NPi_V4,WEU,2055,district_heat,13.03479119
NPi_V4,WEU,2055,electricity,72.67940731
NPi_V4,WEU,2055,gas,56.1
NPi_V4,WEU,2055,oil,73.3
NPi_V4,WEU,2060,biomass_solid,109.6
NPi_V4,WEU,2060,coal,94.6
NPi_V4,WEU,2060,district_heat,11.49252329
NPi_V4,WEU,2060,electricity,70.8018936
NPi_V4,WEU,2060,gas,56.1
NPi_V4,WEU,2060,oil,73.3
NPi_V4,WEU,2065,biomass_solid,109.6
NPi_V4,WEU,2065,coal,94.6
NPi_V4,WEU,2065,district_heat,6.246995681
NPi_V4,WEU,2065,electricity,69.14863795
NPi_V4,WEU,2065,gas,56.1
NPi_V4,WEU,2065,oil,73.3
NPi_V4,WEU,2070,biomass_solid,109.6
NPi_V4,WEU,2070,coal,94.6
NPi_V4,WEU,2070,district_heat,0.446872351
NPi_V4,WEU,2070,electricity,67.64923533
NPi_V4,WEU,2070,gas,56.1
NPi_V4,WEU,2070,oil,73.3
NPi_V4,WEU,2075,biomass_solid,109.6
NPi_V4,WEU,2075,coal,94.6
NPi_V4,WEU,2075,district_heat,0.449756778
NPi_V4,WEU,2075,electricity,64.27728614
NPi_V4,WEU,2075,gas,56.1
NPi_V4,WEU,2075,oil,73.3
NPi_V4,WEU,2080,biomass_solid,109.6
NPi_V4,WEU,2080,coal,94.6
NPi_V4,WEU,2080,district_heat,0.452946166
NPi_V4,WEU,2080,electricity,61.19100137
NPi_V4,WEU,2080,gas,56.1
NPi_V4,WEU,2080,oil,73.3
NPi_V4,WEU,2085,biomass_solid,109.6
NPi_V4,WEU,2085,coal,94.6
NPi_V4,WEU,2085,district_heat,0.461291355
NPi_V4,WEU,2085,electricity,58.33078968
NPi_V4,WEU,2085,gas,56.1
NPi_V4,WEU,2085,oil,73.3
NPi_V4,WEU,2090,biomass_solid,109.6
NPi_V4,WEU,2090,coal,94.6
NPi_V4,WEU,2090,district_heat,0.470518858
NPi_V4,WEU,2090,electricity,55.64434032
NPi_V4,WEU,2090,gas,56.1
NPi_V4,WEU,2090,oil,73.3
NPi_V4,WEU,2095,biomass_solid,109.6
NPi_V4,WEU,2095,coal,94.6
NPi_V4,WEU,2095,district_heat,0.293571936
NPi_V4,WEU,2095,electricity,54.63522114
NPi_V4,WEU,2095,gas,56.1
NPi_V4,WEU,2095,oil,73.3
NPi_V4,WEU,2100,biomass_solid,109.6
NPi_V4,WEU,2100,coal,94.6
NPi_V4,WEU,2100,district_heat,0.116625015
NPi_V4,WEU,2100,electricity,53.6806538
NPi_V4,WEU,2100,gas,56.1
NPi_V4,WEU,2100,oil,73.3
